# bond_length,   Energy(S0),        N(S0),   Energy(S1),        N(S1),   Energy(S2),        N(S2),   Energy(S3),        N(S3),   Energy(T0),        N(T0),   Energy(T1),        N(T1),   Energy(T2),        N(T2),   Energy(T3),        N(T3), 
     2.200000,    -7.952379,     0.012226,    -7.852992,     1.003829,    -7.822165,     0.046800,    -7.780136,     0.035649,    -7.837672,     0.042526,    -7.796284,     0.034562,    -7.795476,     0.023186,    -7.738451,     0.924528
     2.300000,    -7.964759,     0.013671,    -7.865397,     1.004648,    -7.835001,     0.050240,    -7.793358,     0.037726,    -7.850652,     0.045543,    -7.809031,     0.036789,    -7.808223,     0.025438,    -7.751326,     0.942576
     2.400000,    -7.974669,     0.015198,    -7.875340,     1.005285,    -7.845796,     0.053966,    -7.804480,     0.039952,    -7.861625,     0.048636,    -7.819698,     0.039147,    -7.818888,     0.027791,    -7.762201,     0.959184
     2.500000,    -7.982517,     0.016807,    -7.883227,     1.005679,    -7.854898,     0.058036,    -7.813856,     0.042332,    -7.870938,     0.051804,    -7.828632,     0.041636,    -7.827820,     0.030242,    -7.771425,     0.973792
     2.600000,    -7.988639,     0.018500,    -7.889397,     1.005728,    -7.862593,     0.062542,    -7.821779,     0.044878,    -7.878870,     0.055044,    -7.836120,     0.044260,    -7.835305,     0.032792,    -7.779280,     0.986302
     2.700000,    -7.993317,     0.020277,    -7.894132,     1.005274,    -7.869110,     0.067634,    -7.828485,     0.047600,    -7.885654,     0.058353,    -7.842397,     0.047020,    -7.841579,     0.035439,    -7.785996,     0.996863
     2.800000,    -7.996781,     0.022140,    -7.897666,     1.004053,    -7.874640,     0.073558,    -7.834173,     0.050509,    -7.891480,     0.061728,    -7.847659,     0.049914,    -7.846836,     0.038183,    -7.791765,     1.005716
     2.900000,    -7.999227,     0.024090,    -7.900198,     1.001628,    -7.879335,     0.080732,    -7.839005,     0.053621,    -7.896505,     0.065167,    -7.852066,     0.052944,    -7.851238,     0.041021,    -7.796742,     1.013115
     3.000000,    -8.000818,     0.026131,    -7.901897,     0.997236,    -7.883322,     0.089897,    -7.843115,     0.056954,    -7.900861,     0.068665,    -7.855756,     0.056110,    -7.854921,     0.043953,    -7.801057,     1.019281
     3.100000,    -8.001693,     0.028264,    -7.902912,     0.989462,    -7.886697,     0.102436,    -7.846640,     0.046571,    -7.904655,     0.072220,    -7.858841,     0.059411,    -7.857999,     0.046978,    -7.804818,     1.024388
     3.200000,    -8.001969,     0.030493,    -7.903376,     0.975543,    -7.889536,     0.121078,    -7.849679,     0.049660,    -7.907978,     0.075828,    -7.861418,     0.062847,    -7.860567,     0.050093,    -7.808115,     1.028556
     3.300000,    -8.001744,     0.032820,    -7.903418,     0.949756,    -7.891884,     0.151499,    -7.852290,     0.052841,    -7.910908,     0.079488,    -7.863568,     0.066418,    -7.862707,     0.053298,    -7.811025,     1.031852
     3.400000,    -8.001104,     0.035251,    -7.903181,     0.900035,    -7.893748,     0.205705,    -7.854539,     0.056113,    -7.913507,     0.083196,    -7.865359,     0.070123,    -7.864488,     0.056593,    -7.813613,     1.034290
     3.500000,    -8.000123,     0.037790,    -7.902850,     0.804106,    -7.895069,     0.305896,    -7.856485,     0.059474,    -7.915829,     0.086952,    -7.866851,     0.073961,    -7.865969,     0.059975,    -7.815932,     1.035825
     3.600000,    -7.998861,     0.040441,    -7.902667,     0.643753,    -7.895716,     0.470184,    -7.858177,     0.062925,    -7.917921,     0.090753,    -7.868095,     0.077932,    -7.867199,     0.063444,    -7.818029,     1.036339
     3.700000,    -7.997372,     0.043211,    -7.902829,     0.459379,    -7.895581,     0.658029,    -7.859656,     0.066464,    -7.919820,     0.094600,    -7.869131,     0.082035,    -7.868222,     0.067000,    -7.819945,     1.035631
     3.800000,    -7.995704,     0.046106,    -7.903315,     0.323659,    -7.894768,     0.796572,    -7.860957,     0.070093,    -7.921559,     0.098493,    -7.869998,     0.086270,    -7.869075,     0.070643,    -7.821714,     1.033372
     3.900000,    -7.993896,     0.049134,    -7.903962,     0.246525,    -7.893508,     0.875625,    -7.862110,     0.073810,    -7.923164,     0.102431,    -7.870727,     0.090636,    -7.869789,     0.074373,    -7.823366,     1.029061
     4.000000,    -7.991982,     0.052303,    -7.904648,     0.205315,    -7.891983,     0.917489,    -7.863140,     0.077616,    -7.924658,     0.106416,    -7.871344,     0.095131,    -7.870390,     0.078188,    -7.824931,     1.021931
     4.100000,    -7.989993,     0.055622,    -7.905312,     0.182973,    -7.890309,     0.938713,    -7.864070,     0.081511,    -7.926059,     0.110450,    -7.871871,     0.099754,    -7.870901,     0.082090,    -7.826432,     1.010826
     4.200000,    -7.987956,     0.059101,    -7.905929,     0.170639,    -7.888558,     0.947435,    -7.864918,     0.085495,    -7.927384,     0.114534,    -7.872329,     0.104504,    -7.871342,     0.086079,    -7.827897,     0.994009
     4.300000,    -7.985894,     0.062751,    -7.906490,     0.163902,    -7.886782,     0.947030,    -7.865699,     0.089568,    -7.928645,     0.118672,    -7.872732,     0.109376,    -7.871729,     0.090154,    -7.829353,     0.968947
     4.400000,    -7.983827,     0.066584,    -7.906993,     0.160481,    -7.885027,     0.938323,    -7.866425,     0.093731,    -7.929851,     0.122868,    -7.873096,     0.114370,    -7.872075,     0.094317,    -7.830830,     0.932182
     4.500000,    -7.981773,     0.070611,    -7.907437,     0.159122,    -7.883333,     0.920564,    -7.867109,     0.097984,    -7.931013,     0.127123,    -7.873431,     0.119481,    -7.872392,     0.098567,    -7.832361,     0.879705
     4.600000,    -7.979749,     0.074847,    -7.907825,     0.159100,    -7.881740,     0.891932,    -7.867758,     0.102327,    -7.932136,     0.131442,    -7.873746,     0.124705,    -7.872691,     0.102905,    -7.833984,     0.808585
     4.700000,    -7.977770,     0.079304,    -7.908157,     0.159969,    -7.880291,     0.850116,    -7.868381,     0.106760,    -7.933226,     0.135830,    -7.874051,     0.130038,    -7.872978,     0.107331,    -7.835729,     0.720216
     4.800000,    -7.975848,     0.083996,    -7.908436,     0.161445,    -7.879030,     0.793479,    -7.868984,     0.111284,    -7.934288,     0.140290,    -7.874351,     0.135474,    -7.873260,     0.111846,    -7.837611,     0.622914
     4.900000,    -7.973996,     0.088936,    -7.908661,     0.163337,    -7.877993,     0.722961,    -7.869573,     0.115899,    -7.935324,     0.144826,    -7.874651,     0.141008,    -7.873544,     0.116450,    -7.839617,     0.529355
     5.000000,    -7.972223,     0.094136,    -7.908832,     0.165515,    -7.877205,     0.643641,    -7.870151,     0.120604,    -7.936338,     0.149442,    -7.874956,     0.146635,    -7.873833,     0.121143,    -7.841709,     0.449676
