# bond_length,   Energy(S0),        N(S0),   Energy(S1),        N(S1),   Energy(S2),        N(S2),   Energy(S3),        N(S3),   Energy(T0),        N(T0),   Energy(T1),        N(T1),   Energy(T2),        N(T2),   Energy(T3),        N(T3), 
     2.200000,    -7.951412,     0.003014,    -7.851556,     1.001134,    -7.819083,     0.011127,    -7.778220,     0.008993,    -7.834459,     0.010058,    -7.793956,     0.009100,    -7.793732,     0.005792,    -7.734799,     0.948652
     2.300000,    -7.963682,     0.003369,    -7.863832,     1.001367,    -7.831712,     0.011930,    -7.791290,     0.009532,    -7.847219,     0.010767,    -7.806536,     0.009689,    -7.806310,     0.006355,    -7.747512,     0.960303
     2.400000,    -7.973477,     0.003744,    -7.873634,     1.001569,    -7.842297,     0.012790,    -7.802255,     0.010111,    -7.857967,     0.011495,    -7.817026,     0.010310,    -7.816799,     0.006943,    -7.758218,     0.970347
     2.500000,    -7.981204,     0.004138,    -7.881369,     1.001730,    -7.851186,     0.013717,    -7.811470,     0.010733,    -7.867047,     0.012241,    -7.825777,     0.010963,    -7.825547,     0.007555,    -7.767262,     0.978550
     2.600000,    -7.987199,     0.004553,    -7.887374,     1.001835,    -7.858666,     0.014726,    -7.819225,     0.011397,    -7.874743,     0.013004,    -7.833073,     0.011650,    -7.832840,     0.008192,    -7.774926,     0.985070
     2.700000,    -7.991743,     0.004987,    -7.891929,     1.001857,    -7.864968,     0.015838,    -7.825760,     0.012105,    -7.881285,     0.013785,    -7.839150,     0.012370,    -7.838915,     0.008853,    -7.781442,     0.990199
     2.800000,    -7.995067,     0.005442,    -7.895267,     1.001757,    -7.870284,     0.017093,    -7.831271,     0.012861,    -7.886864,     0.014582,    -7.844203,     0.013123,    -7.843966,     0.009538,    -7.787000,     0.994229
     2.900000,    -7.997366,     0.005917,    -7.897583,     1.001467,    -7.874772,     0.018550,    -7.835921,     0.013668,    -7.891637,     0.015395,    -7.848396,     0.013910,    -7.848156,     0.010247,    -7.791757,     0.997407
     3.000000,    -7.998804,     0.006413,    -7.899042,     1.000874,    -7.878562,     0.020320,    -7.839846,     0.014528,    -7.895736,     0.016222,    -7.851862,     0.014732,    -7.851619,     0.010980,    -7.795843,     0.999922
     3.100000,    -7.999519,     0.006931,    -7.899783,     0.999770,    -7.881760,     0.022602,    -7.843159,     0.015448,    -7.899269,     0.017063,    -7.854716,     0.015587,    -7.854470,     0.011735,    -7.799366,     1.001912
     3.200000,    -7.999628,     0.007470,    -7.899924,     0.997747,    -7.884454,     0.025798,    -7.845956,     0.016436,    -7.902327,     0.017918,    -7.857054,     0.016476,    -7.856804,     0.012514,    -7.802418,     1.003474
     3.300000,    -7.999229,     0.008033,    -7.899571,     0.993914,    -7.886717,     0.030786,    -7.848322,     0.013204,    -7.904988,     0.018784,    -7.858957,     0.017400,    -7.858704,     0.013315,    -7.805075,     1.004664
     3.400000,    -7.998408,     0.008618,    -7.898816,     0.986046,    -7.888602,     0.039780,    -7.850326,     0.014022,    -7.907314,     0.019663,    -7.860495,     0.018358,    -7.860237,     0.014138,    -7.807401,     1.005510
     3.500000,    -7.997237,     0.009228,    -7.897753,     0.967440,    -7.890144,     0.059465,    -7.852020,     0.014862,    -7.909361,     0.020552,    -7.861727,     0.019351,    -7.861464,     0.014983,    -7.809450,     1.006006
     3.600000,    -7.995778,     0.009864,    -7.896506,     0.912361,    -7.891323,     0.115550,    -7.853453,     0.015725,    -7.911173,     0.021452,    -7.862701,     0.020378,    -7.862434,     0.015850,    -7.811268,     1.006113
     3.700000,    -7.994084,     0.010525,    -7.895367,     0.710664,    -7.891943,     0.318150,    -7.854666,     0.016610,    -7.912790,     0.022363,    -7.863463,     0.021441,    -7.863191,     0.016740,    -7.812895,     1.005747
